Designator,Mid X,Mid Y,Rotation,Layer
J201,62.86,-60.17,270.0,bottom
J202,62.78,-77.67,270.0,bottom
J203,77.47,-117.67,270.0,bottom
U201,63.5,-60.325,0.0,top
U202,88.9,-60.325,0.0,top
U203,63.5,-79.375,0.0,top
U204,88.9,-79.375,0.0,top
U205,63.5,-98.425,0.0,top
U206,88.9,-98.425,0.0,top
U207,63.5,-117.475,0.0,top
U208,88.9,-117.475,0.0,top
